"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"DE_2023","g_middle_wshare",0.333744898777877,0.00325455052880561,0.327365979741418,0.340123817814336,"inc_noncap"
"DE_2023","g_middle_mean_nwx",144054.279451311,30865.7613558264,83557.3871938908,204551.17170873,"inc_noncap"
"DE_2023","g_middle_mean_nw",224996.887221142,26543.8301204466,172970.980185066,277022.794257217,"inc_noncap"
"DE_2023","g_middle_mean_wt",80942.6077698312,18864.0961790754,43968.9792588434,117916.236280819,"inc_noncap"
"DE_2023","g_middle_wt_over_nwx",0.565188840508923,0.237013601031486,0.100642182487211,1.02973549853063,"inc_noncap"
"DE_2023","g_middle_wt_volshare",0.264046957685649,0.0598418620584398,0.146756908051107,0.381337007320191,"inc_noncap"
"DE_2023","g_middle_gini_nwx",1.27755234825395,0.315478234312291,0.659215009001859,1.89588968750604,"inc_noncap"
"DE_2023","g_middle_gini_nw",0.706788330014011,0.0318563179311898,0.644349946868879,0.769226713159143,"inc_noncap"
"DE_2023","g_middle_cv2_nwx",15.7952358383521,15.0184249931476,-13.6408771482172,45.2313488249213,"inc_noncap"
"DE_2023","g_middle_cv2_nw",3.64144931819525,1.31336043584179,1.06726286394534,6.21563577244516,"inc_noncap"
"DE_2023","g_middle_var_nwx",320950683936.673,141096034008.931,44402457279.1673,597498910594.178,"inc_noncap"
"DE_2023","g_middle_var_nw",184619322586.973,118736332751.528,-48103889606.0217,417342534779.969,"inc_noncap"
"DE_2023","g_middle_d_gini",-0.570764018239938,0.318730173457716,-1.19547515821706,0.0539471217371846,"inc_noncap"
"DE_2023","g_middle_r_gini",0.555802373845572,0.126591167517498,0.307683685511276,0.803921062179868,"inc_noncap"
"DE_2023","g_middle_d_cv2",-12.1537865201568,15.0278441465659,-41.6083610474259,17.3007880071122,"inc_noncap"
"DE_2023","g_middle_d_var",-136331361349.699,112330911669.971,-356499948222.843,83837225523.4447,"inc_noncap"
"DE_2023","g_top_wshare",0.334183863573545,0.00160238222474433,0.331043194413046,0.337324532734044,"inc_noncap"
"DE_2023","g_top_mean_nwx",441218.52264146,34386.47621109,373821.029267724,508616.016015196,"inc_noncap"
"DE_2023","g_top_mean_nw",580264.564265408,36162.6781821092,509385.715028474,651143.413502342,"inc_noncap"
"DE_2023","g_top_mean_wt",139046.041623948,25925.1628116699,88232.7225130748,189859.360734821,"inc_noncap"
"DE_2023","g_top_wt_over_nwx",0.31521693344312,0.0670780490091035,0.183743957385277,0.446689909500963,"inc_noncap"
"DE_2023","g_top_wt_volshare",0.454177171068028,0.0583229428325139,0.339864203116301,0.568490139019756,"inc_noncap"
"DE_2023","g_top_gini_nwx",0.832717740899542,0.0625604222962261,0.710099313198938,0.955336168600145,"inc_noncap"
"DE_2023","g_top_gini_nw",0.610515299813223,0.0271025599242081,0.557394282361775,0.66363631726467,"inc_noncap"
"DE_2023","g_top_cv2_nwx",8.0643753249077,2.68615647382268,2.79950863621526,13.3292420136002,"inc_noncap"
"DE_2023","g_top_cv2_nw",2.40236059382428,0.328581910783427,1.75834004868876,3.04638113895979,"inc_noncap"
"DE_2023","g_top_var_nwx",1569659152962.29,458303023190.571,671385227508.773,2467933078415.81,"inc_noncap"
"DE_2023","g_top_var_nw",808863643645.373,140475960013.1,533530762019.696,1084196525271.05,"inc_noncap"
"DE_2023","g_top_d_gini",-0.222202441086319,0.0687508194975092,-0.356954047301437,-0.087450834871201,"inc_noncap"
"DE_2023","g_top_r_gini",0.733228224000831,0.0700481676789367,0.595933815350115,0.870522632651547,"inc_noncap"
"DE_2023","g_top_d_cv2",-5.66201473108343,2.72556908061966,-11.004130129098,-0.319899333068895,"inc_noncap"
"DE_2023","g_top_d_var",-760795509316.919,444922815062.161,-1632844226838.76,111253208204.917,"inc_noncap"
"DE_2023","did_gini",-0.869994270117229,0.873926655537052,-2.58289051496985,0.842901974735393,"inc_noncap"
"DE_2023","did_cv2",-45.6984017146167,224.788134767472,-486.283145858861,394.886342429628,"inc_noncap"
"DE_2023","did_var",615669898877.56,430808825002.775,-228715398127.879,1460055195883,"inc_noncap"
"DE_2023","rratio_gini",0.586012852951581,0.200759276120184,0.192524671756021,0.979501034147142,"inc_noncap"
"EE_2023","g_bottom_wshare",0.333040538643173,0.000485322311822429,0.332089306912001,0.333991770374345,"inc_noncap"
"EE_2023","g_bottom_mean_nwx",110420.603139413,21377.1472602467,68521.394509329,152319.811769496,"inc_noncap"
"EE_2023","g_bottom_mean_nw",122429.791527757,22242.6391409267,78834.2188115408,166025.364243973,"inc_noncap"
"EE_2023","g_bottom_mean_wt",12009.1883883446,2894.65970142972,6335.65537354231,17682.7214031468,"inc_noncap"
"EE_2023","g_bottom_wt_over_nwx",0.108835714633423,0.0319407944724801,0.0462317574673622,0.171439671799484,"inc_noncap"
"EE_2023","g_bottom_wt_volshare",0.194150332691781,0.0440739809450386,0.107765330039505,0.280535335344056,"inc_noncap"
"EE_2023","g_bottom_gini_nwx",0.80791323387545,0.0509093867048006,0.708130835934041,0.907695631816859,"inc_noncap"
"EE_2023","g_bottom_gini_nw",0.725751906902619,0.0491843044954148,0.629350670091606,0.822153143713632,"inc_noncap"
"EE_2023","g_bottom_cv2_nwx",31.6410672107872,16.5310198147983,-0.759731626217491,64.0418660477919,"inc_noncap"
"EE_2023","g_bottom_cv2_nw",28.4248041402612,15.4775317516162,-1.91115809290659,58.7607663734289,"inc_noncap"
"EE_2023","g_bottom_var_nwx",385738464300.963,308029721613.019,-217999790060.555,989476718662.481,"inc_noncap"
