"country","stat_name","estimate","se","ci_lo","ci_hi"
"BE_2023","baseline_3pct_cv_nwx",2.44837487318763,0.708256495832535,1.06019214135586,3.8365576050194
"BE_2023","baseline_3pct_cv_ratio",0.732614392578498,0.128467170861067,0.480818737690807,0.984410047466189
"BE_2023","baseline_3pct_cv_ok",1,0,1,1
"BE_2023","baseline_3pct_cv_keptmin",1,0,1,1
"BE_2023","baseline_3pct_cv_naltmax",0,0,0,0
"BE_2023","baseline_3pct_top10_nw",0.426573201237233,0.0294594841445328,0.368832612313949,0.484313790160518
"BE_2023","baseline_3pct_top10_nwx",0.497847662636429,0.0573790907932164,0.385384644681724,0.610310680591133
"BE_2023","baseline_3pct_top10_ratio",0.856835287074168,0.0503117613960646,0.758224234737882,0.955446339410455
"BE_2023","baseline_3pct_top10_ok",1,0,1,1
"BE_2023","baseline_3pct_top10_keptmin",1,0,1,1
"BE_2023","baseline_3pct_top10_naltmax",0,0,0,0
"BE_2023","baseline_3pct_top1_nw",0.127402300978549,0.0259641084405051,0.0765126484351593,0.178291953521939
"BE_2023","baseline_3pct_top1_nwx",0.161327702185492,0.0371778667468973,0.0884590833615731,0.23419632100941
"BE_2023","baseline_3pct_top1_ratio",0.789717770566007,0.0620182090730602,0.668162080782809,0.911273460349205
"BE_2023","baseline_3pct_top1_ok",1,0,1,1
"BE_2023","baseline_3pct_top1_keptmin",1,0,1,1
"BE_2023","baseline_3pct_top1_naltmax",0,0,0,0
"BE_2023","baseline_3pct_sgini4_nw",0.851593762007457,0.0111233100990312,0.829792074213356,0.873395449801558
"BE_2023","baseline_3pct_sgini4_nwx",1.17886661398949,0.317786713568567,0.556004655395097,1.80172857258388
"BE_2023","baseline_3pct_sgini4_ratio",0.722385412942809,0.13070300703281,0.466207519158501,0.978563306727118
"BE_2023","baseline_3pct_sgini4_ok",1,0,1,1
"BE_2023","baseline_3pct_sgini4_keptmin",1,0,1,1
"BE_2023","baseline_3pct_sgini4_naltmax",0,0,0,0
"BE_2023","baseline_3pct_gini_abs_nw",248619.210847716,24869.4637324925,199875.061932031,297363.359763402
"BE_2023","baseline_3pct_gini_abs_nwx",242573.717967038,35015.4646222135,173943.407307499,311204.028626576
"BE_2023","baseline_3pct_gini_abs_ratio",1.02492332422833,0.0577386560376608,0.911755558394518,1.13809109006215
"BE_2023","baseline_3pct_gini_abs_ok",1,0,1,1
"BE_2023","baseline_3pct_gini_abs_keptmin",1,0,1,1
"BE_2023","baseline_3pct_gini_abs_naltmax",0,0,0,0
"BE_2023","baseline_3pct_variance_nw",545515271171.561,313501350779.107,-68947376355.4895,1159977918698.61
"BE_2023","baseline_3pct_variance_nwx",595594778304.228,398742377582.708,-185940281757.879,1377129838366.34
"BE_2023","baseline_3pct_variance_ratio",0.915914515629203,0.184384512246816,0.554520871625445,1.27730815963296
"BE_2023","baseline_3pct_variance_ok",1,0,1,1
"BE_2023","baseline_3pct_variance_keptmin",1,0,1,1
"BE_2023","baseline_3pct_variance_naltmax",0,0,0,0
"BE_2023","baseline_3pct_kolm0.5_nw",0.113588623541222,0.0211416006188045,0.0721510863283654,0.155026160754079
"BE_2023","baseline_3pct_kolm0.5_nwx",0.993922262564737,1.51062521397769,-1.96690315683154,3.95474768196101
"BE_2023","baseline_3pct_kolm0.5_ratio",0.114307822444235,0.298468877023368,-0.470691176521566,0.699306821410036
"BE_2023","baseline_3pct_kolm0.5_ok",1,0,1,1
"BE_2023","baseline_3pct_kolm0.5_keptmin",1,0,1,1
"BE_2023","baseline_3pct_kolm0.5_naltmax",0,0,0,0
"BE_2023","baseline_3pct_kolm1_nw",0.170138142958318,0.0348388427664927,0.101854011135992,0.238422274780644
"BE_2023","baseline_3pct_kolm1_nwx",7.22894862661918,3.57872331328039,0.214650932589608,14.2432463206487
"BE_2023","baseline_3pct_kolm1_ratio",0.0235365392217475,0.189813733495171,-0.348498378428789,0.395571456872284
"BE_2023","baseline_3pct_kolm1_ok",1,0,1,1
"BE_2023","baseline_3pct_kolm1_keptmin",1,0,1,1
"BE_2023","baseline_3pct_kolm1_naltmax",0,0,0,0
"BE_2023","baseline_3pct_p75_p25_nw",464958.8,21373.3580425606,423067.018236581,506850.581763419
"BE_2023","baseline_3pct_p75_p25_nwx",399017.362384875,18008.8708158573,363719.975585795,434314.749183956
"BE_2023","baseline_3pct_p75_p25_ratio",1.16532558414782,0.0438827986574281,1.07931529877926,1.25133586951638
"BE_2023","baseline_3pct_p75_p25_ok",1,0,1,1
"BE_2023","baseline_3pct_p75_p25_keptmin",1,0,1,1
"BE_2023","baseline_3pct_p75_p25_naltmax",0,0,0,0
"BE_2023","baseline_3pct_p90_p10_nw",923233.114,50926.0032637556,823418.147603039,1023048.08039696
"BE_2023","baseline_3pct_p90_p10_nwx",769695.462227453,45805.069949984,679917.525125484,859473.399329422
"BE_2023","baseline_3pct_p90_p10_ratio",1.19959066796957,0.0537763646067838,1.09418899334027,1.30499234259887
"BE_2023","baseline_3pct_p90_p10_ok",1,0,1,1
"BE_2023","baseline_3pct_p90_p10_keptmin",1,0,1,1
"BE_2023","baseline_3pct_p90_p10_naltmax",0,0,0,0
"BE_2023","baseline_3pct_inter1_nw",0.388558708834694,0.100767797076856,0.191053826564056,0.586063591105332
"BE_2023","baseline_3pct_inter1_nwx",0.00165320173345361,0.00408430958427586,-0.00635204505172707,0.00965844851863429
"BE_2023","baseline_3pct_inter1_ratio",235.010420596752,114.040113035531,11.4917990471107,458.529042146393
"BE_2023","baseline_3pct_inter1_ok",1,0,1,1
"BE_2023","baseline_3pct_inter1_keptmin",1,0,1,1
"BE_2023","baseline_3pct_inter1_naltmax",0,0,0,0
"BE_2023","baseline_3pct_inter2_nw",0.862090248453995,0.442107050487623,-0.0044395705017457,1.72862006740974
"BE_2023","baseline_3pct_inter2_nwx",0.00180298792610583,0.00582785048477484,-0.00961959902405284,0.0132255748762645
"BE_2023","baseline_3pct_inter2_ratio",478.092506722056,212.975917982638,60.6597074760866,895.525305968026
"BE_2023","baseline_3pct_inter2_ok",1,0,1,1
"BE_2023","baseline_3pct_inter2_keptmin",1,0,1,1
"BE_2023","baseline_3pct_inter2_naltmax",0,0,0,0
"BE_2023","baseline_3pct_ge2_nw",1.56368718379424,0.620338972148151,0.34782279838386,2.77955156920461
"BE_2023","baseline_3pct_ge2_nwx",1.90918978966735,0.819155085434932,0.303645822214886,3.51473375711982
