"quantile","country","stat_name","estimate","se","ci_lo","ci_hi"
"iso90","EE_2023","iso_nwx",0.629227897880488,0.0209091208365444,0.588246021040861,0.670209774720115
"iso90","EE_2023","iso_diff",-0.0174207534826135,0.0125877138077674,-0.0420926725458377,0.00725116558061068
"iso90","ES_2023","iso_nw",0.658774692062074,0.016858694829196,0.62573165019685,0.691817733927298
"iso90","ES_2023","iso_nwx",0.638402729079032,0.0182159393223157,0.602699488007293,0.674105970150771
"iso90","ES_2023","iso_diff",0.0203719629830426,0.0156030833084633,-0.0102100803015454,0.0509540062676306
"iso90","FR_2023","iso_nw",0.726462614197678,0.0307987519643108,0.666097060347629,0.786828168047727
"iso90","FR_2023","iso_nwx",0.745676891014952,0.0411349477566263,0.665052393411965,0.82630138861794
"iso90","FR_2023","iso_diff",-0.0192142768172744,0.015821122376976,-0.0502236766761473,0.0117951230415986
"iso90","GR_2023","iso_nw",0.584898961137614,0.0328570478948183,0.52049914726377,0.649298775011457
"iso90","GR_2023","iso_nwx",0.623662766150558,0.0448701506521247,0.535717270872393,0.711608261428722
"iso90","GR_2023","iso_diff",-0.0387638050129441,0.0367870073507734,-0.11086633942046,0.0333387293945719
"iso90","HR_2023","iso_nw",0.551425933270536,0.0261956440639128,0.500082470905267,0.602769395635805
"iso90","HR_2023","iso_nwx",0.556587210491753,0.0305274087626334,0.496753489316992,0.616420931666515
"iso90","HR_2023","iso_diff",-0.00516127722121691,0.0190407891647629,-0.0424812239841523,0.0321586695417185
"iso90","HU_2023","iso_nw",0.600178036128236,0.0123669761964024,0.575938762783287,0.624417309473185
"iso90","HU_2023","iso_nwx",0.589101540862259,0.0139915462473907,0.561678110217373,0.616524971507144
"iso90","HU_2023","iso_diff",0.0110764952659776,0.00831117812482455,-0.00521341385867856,0.0273664043906337
"iso90","LT_2023","iso_nw",0.465410267460345,0.016148025004635,0.43376013845126,0.497060396469429
"iso90","LT_2023","iso_nwx",0.480293949621198,0.0244052046405787,0.432459748525664,0.528128150716732
"iso90","LT_2023","iso_diff",-0.0148836821608538,0.0173046223356019,-0.0488007419386334,0.0190333776169259
"iso90","LU_2023","iso_nw",0.571654726221279,0.0394861713337613,0.494261830407107,0.649047622035451
"iso90","LU_2023","iso_nwx",0.589796575858915,0.0410629137350286,0.509313264938259,0.670279886779571
"iso90","LU_2023","iso_diff",-0.0181418496376364,0.0285907399118225,-0.0741796998648085,0.0378960005895356
"iso90","LV_2023","iso_nw",0.580432740461905,0.0620357497375552,0.458842670976297,0.702022809947513
