"country","stat_name","estimate","se","ci_lo","ci_hi"
"EE_2013","gradient_top10_keptmin",1,0,1,1
"EE_2013","gradient_top10_naltmax",0,0,0,0
"EE_2013","gradient_top1_nw",0.214155751220417,0.00560257423146443,0.203174705726746,0.225136796714087
"EE_2013","gradient_top1_nwx",0.234007861560137,0.00648374413996443,0.221299723045806,0.246716000074467
"EE_2013","gradient_top1_ratio",0.915192751356483,0.00246144441195492,0.910368320309051,0.920017182403914
"EE_2013","gradient_top1_ok",1,0,1,1
"EE_2013","gradient_top1_keptmin",1,0,1,1
"EE_2013","gradient_top1_naltmax",0,0,0,0
"EE_2013","gradient_sgini4_nw",0.888486188204255,0.0021435430778872,0.884284843771596,0.892687532636914
"EE_2013","gradient_sgini4_nwx",0.97121934571047,0.00175428849016863,0.967780940269739,0.9746577511512
"EE_2013","gradient_sgini4_ratio",0.914815083452326,0.00137950927040963,0.912111245282323,0.917518921622329
"EE_2013","gradient_sgini4_ok",1,0,1,1
"EE_2013","gradient_sgini4_keptmin",1,0,1,1
"EE_2013","gradient_sgini4_naltmax",0,0,0,0
"EE_2013","gradient_gini_abs_nw",66889.4323094692,1283.30482157866,64374.154859175,69404.7097597634
"EE_2013","gradient_gini_abs_nwx",63744.8295872943,1147.56882642798,61495.5946874954,65994.0644870931
"EE_2013","gradient_gini_abs_ratio",1.04932055160551,0.00365089302921847,1.04216480126824,1.05647630194278
"EE_2013","gradient_gini_abs_ok",1,0,1,1
"EE_2013","gradient_gini_abs_keptmin",1,0,1,1
"EE_2013","gradient_gini_abs_naltmax",0,0,0,0
"EE_2013","gradient_variance_nw",128924277337.286,2899277097.78087,123241694225.635,134606860448.936
"EE_2013","gradient_variance_nwx",128218511830.749,2979012655.84253,122379647025.297,134057376636.2
"EE_2013","gradient_variance_ratio",1.00551879471677,0.0032089896798063,0.999229174944349,1.01180841448919
"EE_2013","gradient_variance_ok",1,0,1,1
"EE_2013","gradient_variance_keptmin",1,0,1,1
"EE_2013","gradient_variance_naltmax",0,0,0,0
