"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"SK_2010","d_var_share_between",0.00863642232915213,0.00162083788129599,0.00545958008181199,0.0118132645764923,"educ"
"SK_2010","gini_total_nw",0.448725589082017,0.00194056239816554,0.444922086781612,0.452529091382421,"educ"
"SK_2010","gini_within_nw",0.437803394695936,0.00138292743355838,0.435092856926162,0.440513932465711,"educ"
"SK_2010","gini_between_nw",0.0109221943860805,0.00140227652021838,0.00817373240645248,0.0136706563657085,"educ"
"SK_2010","gini_total_nwx",0.573862493168853,0.00786417042977149,0.558448719126501,0.589276267211205,"educ"
"SK_2010","gini_within_nwx",0.564140419064782,0.00760350383059889,0.549237551556808,0.579043286572756,"educ"
"SK_2010","gini_between_nwx",0.00972207410407127,0.00108672482368001,0.00759209344965844,0.0118520547584841,"educ"
"SK_2010","d_gini_within",-0.126337024368845,0.00787945971047629,-0.141780765401379,-0.110893283336312,"educ"
"SK_2010","d_gini_between",0.00120012028200923,0.000563339593277184,9.59746791859503e-05,0.00230426588483251,"educ"
"SK_2010","gini_share_between_nw",0.0243344408300222,0.00305677482967801,0.0183431621638533,0.0303257194961911,"educ"
"SK_2010","gini_share_between_nwx",0.0169384611398876,0.00181925996715519,0.0133727116042634,0.0205042106755118,"educ"
"SK_2010","d_gini_share_between",0.00739597969013461,0.00146176331008489,0.00453092360236822,0.010261035777901,"educ"
"SK_2010","mld_within_nw",0.459136116143483,0.00521302263350309,0.448918591781817,0.469353640505149,"educ"
"SK_2010","mld_between_nw",0.0124229199324079,0.00176084978331793,0.00897165435710479,0.0158741855077111,"educ"
"SK_2010","mld_within_nwx",0.495245958665908,0.00697834715212639,0.48156839824774,0.508923519084076,"educ"
"SK_2010","mld_between_nwx",0.0121753670638229,0.00174815260286625,0.00874898796220509,0.0156017461654408,"educ"
"SK_2010","d_mld_within",-0.036109842522425,0.00506496360256491,-0.0460371711834522,-0.0261825138613978,"educ"
"SK_2010","d_mld_between",0.000247552868585001,0.0002303294971897,-0.000203892945906811,0.000698998683076812,"educ"
"SK_2010","mld_wtkept_nw",0.982631802355697,0.000514674374687498,0.98162304058131,0.983640564130084,"educ"
"SK_2010","mld_wtkept_nwx",0.942777359128638,0.00133750751752108,0.940155844394297,0.94539887386298,"educ"
"SK_2010","mld_ngrp_nw",2,0,2,2,"educ"
"SK_2010","mld_ngrp_nwx",2,0,2,2,"educ"
"SK_2010","I_nw",0.267935281052878,0.00337568298529848,0.261318942401693,0.274551619704063,"educ"
"SK_2010","I_nwx",0.22285956914389,0.00355901506830433,0.215883899610014,0.229835238677767,"educ"
"SK_2010","d_I",0.045075711908988,0.00437108949394732,0.0365083765008512,0.0536430473171247,"educ"
"SK_2010","n_valid",2036,0,2036,2036,"educ"
"SK_2010","pct_valid",1,0,1,1,"educ"
"SI_2014","cv2_total_nw",9.35682977968914,3.07682535924753,3.32625207556398,15.3874074838143,"educ"
"SI_2014","cv2_within_nw",9.33694317526661,3.08357432313148,3.2931375019289,15.3807488486043,"educ"
